source,source_id,pmid,doi,title,year,journal,abstract,url,record_type,pmcid,trial_status,dedup_key,expanded_screen_decision,expanded_screen_reason,setting_code_expanded,component_code_expanded,intervention_node_expanded,already_in_high_confidence_queue
PubMed_existing,37325954,37325954.0,10.1093/gerona/glad038,Nutritional Interventions: Dietary Protein Needs and Influences on Skeletal Muscle of Older Adults.,2023.0,"The journals of gerontology. Series A, Biological sciences and medical sciences","This narrative review describes foundational and emerging evidence of how dietary protein intakes may influence muscle-related attributes of older adults. PubMed was used to identify pertinent research. Among medically stable older adults, protein intakes below the recommended dietary allowance (RDA) (0.8 g/kg body weight [BW]/d) exacerbate age-related reductions in muscle size, quality, and function. Dietary patterns with total protein intakes at or moderately above the RDA, including one or preferably more meals containing sufficient dietary protein to maximize protein anabolism, promote muscle size and function. Some observational studies suggest protein intakes from 1.0 to 1.6 g/kg BW/d may promote greater muscle strength and function more so than muscle size. Experimental findings from randomized controlled feeding trials indicate protein intakes greater than the RDA (averaging ~1.3 g/kg BW/d) do not influence indices of lean body mass or muscle and physical functions with non-stressed conditions, but positively influence changes in lean body mass with purposeful catabolic (energy restriction) or anabolic (resistance exercise training) stressors. Among older adults with diagnosed medical conditions or acute illness, specialized protein or amino acid supplements that stimulate muscle protein synthesis and improve protein nutritional status may attenuate the loss of muscle mass and function and improve survival of malnourished patients. Observational studies favor animal versus plant protein sources for sarcopenia-related parameters. Quantity, quality, and patterning of dietary protein consumed by older adults with varied metabolic states, and hormonal and health status influence the nutritional needs and therapeutic use of protein to support muscle size and function.",https://pubmed.ncbi.nlm.nih.gov/37325954/,journal_record,,,doi:10.1093/gerona/glad038,fulltext_candidate,Expanded-search frailty intervention RCT candidate,unclear,resistance;nutrition,exercise_plus_nutrition,no
PubMed_existing,36946420,36946420.0,10.1093/gerona/glad088,Long-term Impact of a 10-Year Intensive Lifestyle Intervention on a Deficit Accumulation Frailty Index: Action for Health in Diabetes Trial.,2023.0,"The journals of gerontology. Series A, Biological sciences and medical sciences","Multidomain lifestyle interventions may slow aging as captured by deficit accumulation frailty indices; however, it is unknown whether benefits extend beyond intervention delivery. We developed a deficit accumulation frailty index (FI-E) to span the 10 years that the Action for Health in Diabetes (Look AHEAD) randomized controlled clinical trial delivered interventions (a multidomain lifestyle intervention focused on caloric restriction, increased physical activity, and diet compared to a control condition) and to extend across an additional 8 years post-delivery. The study cohort included 5 145 individuals, aged 45-76 years at enrollment, who had type 2 diabetes and either obesity or overweight. Overall, FI-E scores were relatively lower among lifestyle participants throughout follow-up, averaging 0.0130 [95% confidence interval: 0.0104, 0.0156] (p < .001) less across the 18 years. During Years 1-8, the mean relative difference between control and lifestyle participants' FI-E scores was 0.0139 [0.0115, 0.0163], approximately 10% of the baseline level. During Years 9-18, this average difference was 0.0107 [0.0066, 0.0148]. Benefits were comparable for individuals grouped by baseline age and body mass index and sex but were not evident for those entering the trial with a history of cardiovascular disease. Multidomain lifestyle intervention may slow biological aging long term, as captured by an FI-E. Clinical Trials Registration Number: NCT00017953.",https://pubmed.ncbi.nlm.nih.gov/36946420/,journal_record,,,doi:10.1093/gerona/glad088,fulltext_candidate,Expanded-search frailty intervention RCT candidate,unclear,nutrition;multidomain;digital_home,multidomain,no
Europe_PMC,39549282,39549282.0,10.1093/gerona/glae279,Associations Between Deficit Accumulation Frailty and Baseline Markers of Lifestyle in the U.S. POINTER Trial.,2025.0,,"<h4>Background</h4>Multidomain lifestyle interventions may have the potential to slow biological aging as captured by deficit accumulation frailty indices. We describe the distribution and composition of the 49-component frailty index developed by the U.S. POINTER clinical trial team of investigators and assess its cross-sectional associations with sociodemographic factors and markers chosen to be representative of behaviors targeted by the trial's multidomain interventions.<h4>Methods</h4>We draw baseline data from the 2 111 volunteers enrolled in U.S. POINTER who were ages 60-79 years and at increased risk for cognitive decline. Frailty components were grouped into 9 domains. Associations that frailty index scores and their domains had with behavioral markers were described with correlations and canonical correlation.<h4>Results</h4>The 25th, 50th, and 75th percentiles of the frailty index score distribution were 0.153, 0.189, and 0.235. Higher frailty scores tended to occur among individuals who were older, male, and living in areas of greater deprivation (all p < .001). They were also associated with poorer self-reported diet, less physical activity, and higher Framingham risk scores (all p < .001). Associations were diffusely distributed among the frailty component domains, indicating that no individual domain was dominating associations.<h4>Conclusions</h4>The U.S. POINTER deficit accumulation frailty index had expected relationships with sociodemographic factors and sensitivity to the behaviors targeted by the trial's interventions. Our analysis supports its use as a secondary outcome to assess whether the multidomain interventions differentially impact an established marker of biological aging. ClinicalTrials.gov Identifier: NCT03688126.",https://europepmc.org/article/MED/39549282,,PMC11775826,,doi:10.1093/gerona/glae279,fulltext_candidate,Expanded-search frailty intervention RCT candidate,unclear,nutrition;multidomain,multidomain,no
Europe_PMC,40383731,40383731.0,10.1093/gerona/glaf113,Cognitive Stability Among Plasma p-tau 181 Negative Individuals: A 5-year Analysis of the Multidomain Alzheimer Prevention Trial Study.,2025.0,,"<h4>Background</h4>This study aims to assess the evolution of cognitive performances over a 5-year follow-up period in community-dwelling older people with negative plasma p-tau181 levels and to determine whether frailty could discriminate between those who experience cognitive decline and those who do not, in the p-tau negative groups.<h4>Methods</h4>This is a 5-year analysis of the Multidomain Alzheimer Prevention Trial (MAPT) testing cognitive evolution among 503 community-dwelling individuals with available data on plasma p-tau181. Negative p-tau status was assigned according to 3 different cut-offs: amyloid-PET positivity (9.6 pg/mL), highest tertile for baseline p-tau181 distribution (10.9 pg/mL), and Alzheimer's disease diagnosis prediction (12.4 pg/mL) cut-offs. Cognition was measured using a validated composite cognitive score derived from the Z-scores of 4 cognitive tests. Longitudinal changes from baseline in the composite cognitive score according to plasma p-tau181 status were compared using linear mixed models.<h4>Results</h4>In a population with an end-of-study median age of 79 years (interquartile range: 76-82), whatever the cut-off, the overall group with negative p-tau181 status did not develop cognitive decline over the follow-up. Among the p-tau181 negative groups, individuals who declined had a higher prevalence of frailty compared to those who did not decline.<h4>Conclusions</h4>Cognitive performance in older people with negative plasma p-tau181 levels remains stable over a 5-year period. This may suggest that older age alone, in the absence of positive biomarkers for brain pathology (or frailty), is not associated with cognitive decline. Frailty may increase vulnerability to the neuropathological burden associated with Alzheimer's disease.",https://europepmc.org/article/MED/40383731,,,,doi:10.1093/gerona/glaf113,fulltext_candidate,Expanded-search frailty intervention RCT candidate,community,multidomain,multidomain,no
Europe_PMC,41021476,41021476.0,10.1093/gerona/glaf211,Long-term effects of progressive high-speed resistance exercise in older women with low muscle strength: a randomized clinical trial.,2025.0,,"<h4>Background</h4>Low muscle strength and sarcopenia are strong predictors of disability. Although multicomponent training (MT) is commonly recommended, its long-term effects remain unclear, and evidence on high-speed resistance training (H-RT) in older women is limited.<h4>Methods</h4>This double-blind randomized trial evaluated the effects of a 32-week intervention, with RT (weeks 1-11) progressing to H-RT (weeks 12-32) vs MT, on muscle strength, body composition, and functional performance. A total of 120 women aged ≥65 years (mean age: 77.0 ± 6.8 years) with low muscle strength (diagnosed with probable sarcopenia according to EWGSOP2) were randomized into H-RT, MT, or a nonexercise control group (CG).<h4>Results</h4>Both exercise modalities improved lower-limb physical performance, as assessed by the Five Times Sit-to-Stand Test, compared to women who did not exercise (p < .001), with no significant differences between H-RT and MT (p = .127) (H-RT: -3.2 ± 2.5 s; MT: -2.6 ± 2.5 s vs CG: -0.8 ± 2.1 s). Functional and body composition improvements were seen in both groups. H-RT led to greater improvements in the Timed Up & Go Test (-0.9 ± 1.9 s; p = .007) and waist circumference (-4.5 ± 5.1 cm; p = .010), while MT showed better results in aerobic capacity (Two-minute step test: +19.9 ± 17.2 steps; p = .044).<h4>Conclusions</h4>H-RT is an effective alternative to MT for improving strength, performance, and body composition in older women, with specific benefits. Further studies should confirm its role in preserving intrinsic capacity and preventing sarcopenic obesity.",https://europepmc.org/article/MED/41021476,,,,doi:10.1093/gerona/glaf211,fulltext_candidate,Expanded-search frailty intervention RCT candidate,unclear,resistance;aerobic_walking,exercise_only,no
Europe_PMC,41397903,41397903.0,10.1093/gerona/glaf275,Impact of multidomain lifestyle intervention on dynamics of cognitive frailty: post hoc analysis of the FINGER trial.,2026.0,,"<h4>Background</h4>Cognitive frailty (CF), a condition with physical frailty and mild cognitive impairment (MCI) without dementia, is potentially reversible and linked to adverse outcomes. We aimed to investigate the impact of a multidomain lifestyle intervention on temporal dynamics of CF in older adults at risk of dementia.<h4>Methods</h4>In the Finnish Geriatric Intervention Study to Prevent Cognitive Impairment and Disability (FINGER), 1259 participants, aged 60-77, were randomized to a 2-year multidomain lifestyle intervention or standard health advice. Frailty was defined by the modified Fried phenotype, and MCI by the lowest quintile in the neuropsychological test battery z score. Having pre-frailty/frailty and MCI was classified as CF. Transition probabilities and predictiveness of CF by 4 different baseline groups (healthy, MCI, pre-frail/frail, CF) were examined using multinomial logistic regression.<h4>Results</h4>At baseline, 219 participants (18%) had CF. The risk for developing CF at 2 years was higher in the control group (risk ratio [RR], 1.88, p = .003). The intervention effect was not modified by baseline CF (p = .493). Reversal from CF to no-CF group was more likely in the intervention group, and progression to or persisting with CF was more likely in the control group. Compared with healthy participants (n = 401) at baseline, the MCI group (n = 244) had an RR of 5.10, pre-frail/frail (n = 336) of 3.06, and CF of 30.61 for having CF at 2 years, with no difference between MCI and pre-frail/frail groups (p = .116).<h4>Conclusions</h4>The 2-year multidomain lifestyle intervention was effective in preventing and reversing CF. Participants with MCI or pre-frailty/frailty were both at increased risk for CF compared with healthy participants.",https://europepmc.org/article/MED/41397903,,PMC12832955,,doi:10.1093/gerona/glaf275,fulltext_candidate,Expanded-search frailty intervention RCT candidate,unclear,multidomain,multidomain,no
PubMed_existing,41691463,41691463.0,10.1093/gerona/glag034,Benefits of oral nitrite supplementation on mitochondrial respiration and physical function in older adults.,2026.0,"The journals of gerontology. Series A, Biological sciences and medical sciences","Age-associated decline in mitochondrial oxidative capacity is associated with increased risk of disease, frailty, and disability. Oral nitrite and nitrate supplementation have been demonstrated to improve mitochondrial energetics and physical function in younger adults, but effects in older adults (age ≥70 years) remain unclear. We conducted a randomized, placebo-controlled, double-blind, two-arm trial with a parallel group design to examine the effect of 20 mg sodium nitrite supplements administered three times a day for 12 weeks versus placebo in older (age ≥70 years) sedentary adults. Change in muscle mitochondrial respiration (complex I and II supported maximal oxidative phosphorylation [CI&II MaxOXPHOS]) was the primary outcome. Platelet bioenergetics, cardiorespiratory fitness, and other physical function measures were also assessed. Sixty-four adults (75.7 ± 5.7 years) completed the trial. Nitrite supplementation was not associated with improvements in skeletal muscle mitochondrial respiration, nor improvements in exercise capacity and physical function. However, platelet mitochondrial respiration changed significantly following an acute dose of oral nitrite. Notably, while nitrite levels increased 16- to 30-fold in plasma following an acute dose, levels increased only 1.6-fold in skeletal muscle. The divergent response of skeletal muscle versus platelet mitochondrial respiration in response to nitrite supplementation suggests tissue-specific pharmacokinetics and pharmacodynamics that likely impact the efficacy of nitrite supplementation. Results also suggest there may be age-related changes in drug delivery, metabolism, and mitochondrial responsiveness compared to the effects of nitrite/nitrate previously demonstrated in younger adults. Clinical Trial Registration Number: ClinicalTrials.gov NCT04405180.",https://pubmed.ncbi.nlm.nih.gov/41691463/,journal_record,,,doi:10.1093/gerona/glag034,fulltext_candidate,Expanded-search frailty intervention RCT candidate,unclear,nutrition,nutrition_only,no
PubMed_existing,21454355,21454355.0,10.1093/gerona/glr047,Long-term supplementation with resveratrol alleviates oxidative stress but does not attenuate sarcopenia in aged mice.,2011.0,"The journals of gerontology. Series A, Biological sciences and medical sciences","This study analyzed the capacity of resveratrol, a naturally occurring polyphenol, to reduce aging-induced oxidative stress and protect against sarcopenia. Middle-aged (18 months) C57/BL6 mice were randomly assigned to receive either a control diet or a diet supplemented with 0.05% trans-resveratrol for 10 months. Young (6 months) and middle-aged (18 months) mice were used as controls. Resveratrol supplementation did not reduce the aging-associated loss of muscle mass or improve maximal isometric force production, but it appeared to preserve fast-twitch fiber contractile function. Resveratrol supplementation did not improve mitochondrial content, the subcellular localization of cytochrome c protein content, or PGC1 protein content. Resveratrol increased manganese superoxide dismutase (MnSOD), reduced hydrogen peroxide(,) and lipid peroxidation levels in muscle samples, but it was unable to significantly reduce protein carbonyl levels. The data suggest that resveratrol has a protective effect against aging-induced oxidative stress in skeletal muscle, likely through the upregulation of MnSOD activity, but sarcopenia was not attenuated by resveratrol.",https://pubmed.ncbi.nlm.nih.gov/21454355/,journal_record,,,doi:10.1093/gerona/glr047,fulltext_candidate,Expanded-search frailty intervention RCT candidate,unclear,nutrition;digital_home,nutrition_only,no
PubMed_existing,26265727,26265727.0,10.1093/gerona/glv109,"A High Omega-3 Fatty Acid Multinutrient Supplement Benefits Cognition and Mobility in Older Women: A Randomized, Double-blind, Placebo-controlled Pilot Study.",2016.0,"The journals of gerontology. Series A, Biological sciences and medical sciences","Mobility is a key determinant of frailty in older persons, and a variety of dietary factors, such as the omega-3 fatty acid docosahexaenoic acid (DHA), are positively associated with decreased frailty and improved mobility and cognition in older persons. The effects of a multinutrient supplement on mobility and cognition were assessed in postmenopausal women (60-84 years). Participants received either Efalex Active 50+ (1g DHA, 160 mg eicosapentaenoic acid, 240 mg Ginkgo biloba, 60 mg phosphatidylserine, 20mg d-α tocopherol, 1mg folic acid, and 20 µg vitamin B12 per day; N = 15) or placebo (N = 12) for 6 months. Mobility was assessed by VICON 9 motion capture camera system synchronized with Kistler force plates, cognitive performance by computerized cognitive function tests, and blood fatty acid levels by pin-prick analysis. Significant effects of treatment were seen in two of the four cognitive tests, with shorter mean latencies in a motor screening task (p < .05) and more words remembered (p < .03), and one of the three primary mobility measures with improved habitual walking speed (p < .05). Compared with the placebo group, supplementation also resulted in significantly higher blood DHA levels (p < .02). In this pilot study, multinutrient supplementation improved cognition and mobility in able older females at clinically relevant levels, suggesting a potential role in reducing the decline to frailty.",https://pubmed.ncbi.nlm.nih.gov/26265727/,journal_record,,,doi:10.1093/gerona/glv109,fulltext_candidate,Expanded-search frailty intervention RCT candidate,unclear,aerobic_walking;nutrition,exercise_plus_nutrition,no
PubMed_existing,30629123,30629123.0,10.1093/gerona/glz009,Association Between Brain β-Amyloid and Frailty in Older Adults.,2019.0,"The journals of gerontology. Series A, Biological sciences and medical sciences","We sought to determine whether cortical and regional β-amyloid (Aβ) were cross-sectionally and prospectively associated with change in frailty status in older adults. We used data from 269 community-dwelling participants from the Multidomain Alzheimer's Preventive Trial (MAPT) who were assessed for brain Aβ using positron-emission tomography scan. Regional and cortical-to-cerebellar standardized uptake value ratios were obtained. Frailty was assessed by a frailty index composed of 19 items not directly linked to cognition and Alzheimer's disease. A significant and positive cross-sectional and prospective relationship was found for Aβ in the anterior putamen (cross-sectional: β = 0.11 [0.02-0.20], p = .02; prospective: β = 0.11 [0.03-0.19], p = .007), posterior putamen (cross-sectional: β = 0.12 [0.009-0.23], p = .03; prospective: β = 0.11 [0.02-0.21], p = .02), and precuneus regions (cross-sectional: β = 0.07 [0.01-0.12], p = .01; prospective: β = 0.07 [0.01-0.12], p = .01) with increasing frailty. This study has found new information regarding cross-sectional and prospective positive associations between region-specific brain Aβ deposits and worsening frailty. The potential mechanisms involved require further investigation.",https://pubmed.ncbi.nlm.nih.gov/30629123/,journal_record,,,doi:10.1093/gerona/glz009,fulltext_candidate,Expanded-search frailty intervention RCT candidate,community,multidomain,multidomain,no
PubMed_existing,31559418,31559418.0,10.1093/gerona/glz197,Impact of Multidomain Lifestyle Intervention on Frailty Through the Lens of Deficit Accumulation in Adults with Type 2 Diabetes Mellitus.,2020.0,"The journals of gerontology. Series A, Biological sciences and medical sciences","Type 2 diabetes and obesity increase the accumulation of health deficits and may accelerate biological aging. Multidomain lifestyle interventions may mitigate against this. Within a large, randomized clinical trial of intensive lifestyle intervention including caloric restriction, increased physical activity, dietary counseling, and risk factor monitoring compared with diabetes support and education, we examined the accumulation of health deficits across 8 years. We used two complementary frailty indices (FIs) based on deficit accumulation, one modeled on work in the Systolic Blood Pressure Intervention Trial and the other including additional deficits related to obesity and type 2 diabetes mellitus. Differences between intervention groups and their consistency among subgroups were assessed with re-randomization tests. Data from 4,859 adults (45-76 years at baseline, 59% female) were analyzed. Random assignment to intensive lifestyle intervention was associated with lower FI scores throughout follow-up as captured by areas under curves traced by longitudinal means (p ≤ .001), over which time mean (SE) differences between intervention groups averaged 5.8% (0.9%) and 5.4% (0.9%) for the two indices. At year 8, the percentage of participants classified as frail (FI > 0.21) was lower among intensive lifestyle intervention (39.8% and 54.5%) compared with diabetes support and education (42.7% and 60.9%) for both FIs (both p < .001). Intervention benefits were relatively greater for participants who were older, not obese, and without history of cardiovascular disease at baseline. Eight years of multidomain lifestyle intervention create a buffer against the accumulation of age-related health deficits in overweight or obese adults with type 2 diabetes.ClinicalTrials.gov Identifier: NCT00017953.",https://pubmed.ncbi.nlm.nih.gov/31559418/,journal_record,,,doi:10.1093/gerona/glz197,fulltext_candidate,Expanded-search frailty intervention RCT candidate,unclear,nutrition;multidomain,multidomain,no
PubMed_existing,9310093,9310093.0,10.1093/geronb/52b.5.p242,Self-report benefits of Tai Chi practice by older adults.,1997.0,"The journals of gerontology. Series B, Psychological sciences and social sciences","Older persons who are willing to begin exercise programs are often not willing to continue them. At the Atlanta FICSIT (Frailty and Injuries: Cooperative Studies of Intervention Techniques) site, individuals aged 70+ were randomized to Tai Chi (TC), individualized balance training (BT), and exercise control education (ED) groups for 15 weeks. In a follow-up assessment 4 months post-intervention, 130 subjects responded to exit interview questions asking about perceived benefits of participation. Both TC and BT subjects reported increased confidence in balance and movement, but only TC subjects reported that their daily activities and their overall life had been affected; many of these subjects had changed their normal physical activity to incorporate ongoing TC practice. The data suggest that when mental as well as physical control is perceived to be enhanced, with a generalized sense of improvement in overall well-being, older persons' motivation to continue exercising also increases.",https://pubmed.ncbi.nlm.nih.gov/9310093/,journal_record,,,doi:10.1093/geronb/52b.5.p242,fulltext_candidate,Expanded-search frailty intervention RCT candidate,unclear,balance;multicomponent_exercise;mind_body,multicomponent_exercise,no
Crossref,10.1093/geroni/igad104.1655,,10.1093/geroni/igad104.1655,HIGH-INTENSITY WALKING EXERCISE REDUCES FRAILTY AMONG PREFRAIL AND FRAIL OLDER ADULTS,2023.0,Innovation in Aging,"Abstract Exercise is the most recommended therapeutic intervention for frailty, yet the precise exercise prescription remains elusive. The purpose of this study was to use a cluster randomized controlled trial to evaluate the impact of exercise intensity on frailty in older adults. We tested a high (HIW) vs. low (LIW) intensity walking intervention among n=165 pre-frail and frail residents from n=12 independent living communities. The 3x/week, 4 month supervised intervention targeted &amp;gt;70% heart rate reserve for HIW participants and &amp;lt; 50% heart rate reserve for LIW participants. The primary outcome was frailty category improvement as assessed by the SHARE-FI. We measured usual and fast gait speed, 6-minute walk test, Timed Up and Go, SPPB, Berg Balance, Falls Efficacy, and PROMIS Global Health. Participants were on average 79 years of age, 79% female, and 75% white. We analyzed outcomes based on a modified intention-to-treat principle using a linear or generalized linear mixed model with fixed arm, baseline outcome measure score and random cluster effects. We found increased odds of improving at least one SHARE-FI frailty category in the HIW group (OR=2.91 [reference group=LIW], 95% CI 1.19,7.13, p=0.02, N=103). Among secondary outcomes, there was a significant difference in change in usual gait speed (mean difference = 0.078, 95% CI = 0.026, 0.131, Hochberg adjusted P-value = 0.0357), as well as 6-minute walk test (mean difference = 160.72, 95% CI = 69.2, 252.2, Hochberg adjusted P-value = 0.0075). Results suggest that older adults should engage in more intensive/higher heart rate cardiovascular exercise to reduce frailty.",https://doi.org/10.1093/geroni/igad104.1655,journal-article,,,doi:10.1093/geroni/igad104.1655,fulltext_candidate,Expanded-search frailty intervention RCT candidate,unclear,balance;aerobic_walking,exercise_only,no
Crossref,10.1093/geroni/igad104.1978,,10.1093/geroni/igad104.1978,EFFECT OF A HOME-BASED EXERCISE PROGRAM ON SUBSEQUENT FALLS IN OLDER ADULTS WITH COGNITIVE FRAILTY,2023.0,Innovation in Aging,"Abstract Cognitive frailty is characterized by concurrent physical frailty and mild cognitive impairment. and increases the risk for falls. Whether exercise can reduce falls in older adults with cognitive frailty is unknown. We examined the effects of a home-based exercise intervention on subsequent falls among community-dwelling older adults with cognitive frailty and a history of falls. A secondary of a 12-month randomized controlled trial among older adults aged ≥70 years with a fall in the last 12 months. Participants were randomized to either 12 months of home-based exercise (EX; n=172) or usual care (UC; n=172). For this analysis, we only included participants who were classified as cognitively frail based on a Short Physical Performance Battery (SPPB) score ≤ 9/12 and a Montreal Cognitive Assessment score &amp;lt; 26/30. Our primary analysis examined the effect of EX on self-reported falls over 12 months. The secondary analysis examined whether higher exercise adherence, or dose, benefits physical frailty among the EX participants. At baseline, 192 participants were classified as cognitively frail (EX=93; UC=99). Falls rates were lower in EX participants vs. UC participants (IRR=0.65; p=0.042). At 12 months, in the EX group, SPPB score was significantly higher among participants with high adherence vs. those with low adherence (estimated mean difference: 1.22; p=0.004). Exercise is a promising strategy for reducing subsequent falls in older adults with cognitive frailty and a history of falls. Greater exercise adherence, or dose, may reduce physical frailty in this population at high risk for disability.",https://doi.org/10.1093/geroni/igad104.1978,journal-article,,,doi:10.1093/geroni/igad104.1978,fulltext_candidate,Expanded-search frailty intervention RCT candidate,community,multicomponent_exercise;digital_home,multicomponent_exercise,no
Crossref,10.1093/geroni/igae098.1476,,10.1093/geroni/igae098.1476,TRANSLATABLE EXERCISE INTERVENTIONS TO REACH OLDER ADULTS WITH PHYSICAL AND COGNITIVE FRAILTY,2024.0,Innovation in Aging,"Abstract Mobility limitations, falls and dementia are leading causes of disability, institutionalization, and mortality among U.S older adults. Considering that the population of adults aged ≥ 65 years is projected to surpass 80 million by 2040, more effective and scalable intervention strategies to maintain mobility, reduce falls or offset cognitive decline are necessary to help older Americans to continue to live independently. This presentation will discuss the rationale, design and implementation of several innovative exercise intervention strategies for older adults with mobility limitations, elevated fall risk, and for older adults at high risk for developing dementia. The session will specifically describe how large-scale clinical trial evidence for the benefits of exercise can be translated to reach more vulnerable older adults in real-world community-based settings. The session will also describe how a digitally delivered multicomponent fall prevention exercise program can be tailored to reach at-risk older adults in their own homes. Overall, it is posited that these innovative interventions hold significant potential as highly scalable approaches for maintaining mobility, preventing falls, and mitigating cognitive decline among rapidly expanding populations of older adults.",https://doi.org/10.1093/geroni/igae098.1476,journal-article,,,doi:10.1093/geroni/igae098.1476,fulltext_candidate,Expanded-search frailty intervention RCT candidate,community,balance;multicomponent_exercise;digital_home,multicomponent_exercise,no
Crossref,10.1093/geroni/igaf122.1104,,10.1093/geroni/igaf122.1104,METFORMIN TO TARGET FRAILTY IN OLDER ADULTS,2025.0,Innovation in Aging,"Abstract It has been postulated that metformin may extend healthspan, but no long-term trials have been done in humans. We conducted a randomized, double-blinded, placebo-controlled clinical trial of metformin to reduce frailty in older adults (≥65 years) with glucose intolerance. Participants who were frail at baseline (Fried criteria) were excluded. Participants were randomized to 24 months of metformin (initiated at 500 mg/day and titrated to maximum tolerated dose up to 2,000 mg/day) or matching placebo. All participants received one session of diet and exercise counseling prior to initiation of study drug. The primary outcome was frailty as measured by the frailty index based on deficit accumulation model and frailty phenotype based on Fried criteria, which was assessed every 6 months. We applied generalized estimating equations (GEE) models to examine the change in frailty per month by frailty index and Fried criteria. 145 participants were randomized; intention to treat analysis included 141 participants who took at least one dose of study drug. At baseline, participants were 48% female, 35% Hispanic/Latino, and mean age was 71.8 ±5.3 years. Metformin did not cause serious adverse events. Metformin led to a significant reduction in frailty progression rate per month assessed by frailty index compared to placebo (-0.0494 ±0.0216, 95%CI: -0.0918, -0.0071, p=0.0222). No difference was observed by Fried criteria (0.0116 ±0.0077, 95%CI: -0.0034, 0.0266, p=0.1302). Metformin administration to older adults with glucose intolerance may be useful for frailty prevention and extension of healthspan.",https://doi.org/10.1093/geroni/igaf122.1104,journal-article,,,doi:10.1093/geroni/igaf122.1104,fulltext_candidate,Expanded-search frailty intervention RCT candidate,unclear,nutrition;digital_home,nutrition_only,no
Crossref,10.1093/geroni/igaf122.1648,,10.1093/geroni/igaf122.1648,A 2-year Trial of Metformin to Reduce Frailty in Older Adults with Glucose Intolerance,2025.0,Innovation in Aging,"Abstract It has been postulated that metformin may extend healthspan but no long-term trials have been done in humans. We conducted a randomized, double-blinded, placebo-controlled clinical trial of metformin to reduce frailty in older adults (≥65 years) with glucose intolerance. Participants who were frail at baseline (Fried criteria) were excluded. Participants were randomized to 24 months of immediate release metformin (initiated at 500 mg/day and titrated to maximum tolerated dose up to 2,000 mg/day) or matching placebo. All participants received one session of diet and exercise counseling prior to initiation of study drug. The primary outcome was frailty as measured by the frailty index based on deficit accumulation model and frailty phenotype based on Fried criteria, which was assessed every 6 months. We conducted generalized estimating equations (GEE) models to examine the change in frailty per month by frailty index and Fried criteria. 145 participants were randomized; intention to treat analysis included 141 participants who took at least one dose of study drug. At baseline, participants were 48% female, 35% Hispanic/Latino, and mean age was 71.8 ±5.3 years. Metformin did not cause serious adverse events. There were no differences in adverse events by treatment group. Metformin led to a significant reduction in frailty progression rate per month assessed by frailty index compared to placebo (-0.0494 ±0.0216, 95%CI: -0.0918, -0.0071, p = 0.0222). No difference was observed by Fried criteria (0.0116 ±0.0077, 95%CI: -0.0034, 0.0266, p = 0.1302). Metformin administration to older adults with glucose intolerance may be useful for frailty prevention and extension of healthspan.",https://doi.org/10.1093/geroni/igaf122.1648,journal-article,,,doi:10.1093/geroni/igaf122.1648,fulltext_candidate,Expanded-search frailty intervention RCT candidate,unclear,nutrition,nutrition_only,no
PubMed_existing,10539780,10539780.0,10.1093/jn/129.11.2028,Functional biochemical and nutrient indices in frail elderly people are partly affected by dietary supplements but not by exercise.,1999.0,The Journal of nutrition,"A decline in dietary intake due to inactivity and, consequently, development of a suboptimal nutritional status is a major problem in frail elderly people. However, benefits of micronutrient supplementation, all-round physical exercise or a combination of both on functional biochemical and hematologic indicators of nutritional and health status in frail elderly subjects have not been tested thoroughly. A 17-wk randomized controlled trial was performed in 145 free-living frail elderly people (43 men, 102 women, mean age, 78 +/- 5.7 y). Based on a 2 x 2 factorial design, subjects were assigned to one of the following: 1) nutrient-dense foods, 2) exercise, 3) both (1) and (2) or 4) a control group. Foods were enriched with micronutrients, frequently characterized as deficient [25-100% of the recommended daily allowance (RDA)] in elderly people. Exercises focused on skill training, including strength, endurance, coordination and flexibility. Dietary intake, blood vitamin levels and nutritional and health indicators, including (pre)albumin, ferritin, transferrin, C-reactive protein, hemoglobin and lymphocytes were measured. At baseline, 28% of the total population had an energy intake below 6.3 MJ, up to a maximum of 93% having vitamin intakes below two thirds of the Dutch RDA. Individual deficiencies in blood at baseline ranged from 3% for erythrocyte glutathione reductase-alpha to 39% for 25-hydroxy vitamin D and 42% for vitamin B-12. These were corrected after 17 wk in the two groups receiving the nutrient-dense foods, whereas no significant changes were observed in the control or exercise group. Biochemical and hematologic indicators at baseline were within the reference ranges (mean albumin, 46 g/L; prealbumin, 0.25 g/L; hemoglobin, 8.6 mmol/L) and were not affected by any of the interventions. The long-term protective effects of nutrient supplementation and exercise, by maintaining optimal nutrient levels and thereby reducing the initial chance of developing critical biochemical values, require further investigation. Other indicative functional variables for suboptimal nutritional status, in addition to those currently selected, should also be explored.",https://pubmed.ncbi.nlm.nih.gov/10539780/,journal_record,,,doi:10.1093/jn/129.11.2028,fulltext_candidate,Expanded-search frailty intervention RCT candidate,unclear,aerobic_walking;nutrition,exercise_plus_nutrition,no
