source,source_id,pmid,doi,title,year,journal,abstract,url,record_type,pmcid,trial_status,dedup_key,expanded_screen_decision,expanded_screen_reason,setting_code_expanded,component_code_expanded,intervention_node_expanded,already_in_high_confidence_queue
Europe_PMC,39696545,39696545.0,10.1186/s40001-024-02185-9,Prevalence and associated body composition factors of sarcopenia in community-dwelling older adults.,2024.0,,"<h4>Background</h4>The objective of this investigation was to examine the frequency and determinants related to body composition of sarcopenia among aging individuals residing in the Beijing community through implementation of the diagnostic criteria for sarcopenia outlined by the 2019 Asian Working Group for Sarcopenia (AWGS).<h4>Methods</h4>A cross-sectional examination employing multistage cluster sampling was conducted on a sample consisting of 933 individuals aged 50 years or above. The study utilized the AWGS 2019 criteria for muscle mass, muscle strength, and physical function to gauge sarcopenia. In addition, data on demographic characteristics, anthropometry, and body composition were collected. Logistic regression analysis was carried out to ascertain the relationships between sarcopenia and correlated factors.<h4>Results</h4>The study found that the overall prevalence of sarcopenia was 8.3%. Sex (p < 0.001) and body mass index (BMI p < 0.001) were determined to have a significant association with the occurrence of sarcopenia. The adjusted analyses demonstrated that with each standard deviation increase in fat-free mass index (OR = 0.02 (0.01-0.05), of 95%), skeletal muscle mass (OR = 0.17 (0.12-0.25), of 95%), and other body composition indicators (including total body water 0.26 (0.2-0.35), intracellular water 0.1 (0.06-0.17), protein 0.01 (0-0.02), soft lean mass 0.35 (0.28-0.44), BMI 0.58 (0.51-0.67), body cell mass 0.21 (0.15-0.29), OR < 0.60, of 95%), the risk of sarcopenia decreased by more than 40%. Certain straightforwardly accessible anthropometric indices such as upper arm circumference (correlation coefficient 0.94 (0.9-0.97), 0.97 (0.95-1), 1.01 (0.99-1.03), respectively, of 95%), waist circumference (0.94(0.92-0.96), 1.01 (0.99-1.03), 1.02 (1-1.03), of 95%), hip circumference (0.93 (0.9-0.96), 0.99 (0.97-1.02), 1.02 (1-1.04), of 95%), waist-to-hip ratio (0.93 (0.87-1), 1.04 (1-1.08), 1 (0.97-1.03), of 95%), body fat percentage (1 (0.98-1.02), 1.02(1-1.04), 1.01 (0.99-1.02), of 95%), and phase angle (0.91 (0.89-0.93), 0.96 (0.94-0.98), 0.99 (0.98-1), of 95%) exhibited substantial correlation with skeletal muscle index, muscle strength or physical performance. However, no noteworthy link between sarcopenia and most variables associated with physical function was discovered.<h4>Conclusions</h4>The findings of the study highlight the prevalence of sarcopenia among the aging residents of Beijing. Certain easily measured anthropometric indices demonstrated strong correlation with muscle strength or physical performance, thereby providing an avenue for screening and diagnosing sarcopenia in older people who may not be able to undergo grip strength or physical function assessments. To investigate causal relationships, future studies employing longitudinal or interventional designs with a more comprehensive population are warranted.",https://europepmc.org/article/MED/39696545,,PMC11657734,,doi:10.1186/s40001-024-02185-9,fulltext_candidate,Expanded-search frailty intervention RCT candidate,community,resistance;nutrition,exercise_plus_nutrition,no
PubMed_existing,33999277,33999277.0,10.1186/s40798-021-00323-9,Sarcopenic Characteristics of Active Older Adults: a Cross-Sectional Exploration.,2021.0,Sports medicine - open,"Ageing is associated with a decline in skeletal muscle mass and function (strength and power), known as sarcopenia. Inadequate dietary protein and inactivity have been shown to accelerate sarcopenia outcomes, occurring at different rates in males and females. Regardless, active older adults who often exceed the exercise guidelines still show signs of sarcopenia. This study aimed to explore the link between age, physical activity, protein intake, and biological sex with skeletal muscle mass, strength, power, and physical capacity/performance in active older adults. Fifty-four active older adults were recruited from this trial and grouped according to age (middle aged: 50-59 years, and older age: ≥ 60 years), exercise volume (low: ≥ 90-149 min/week, moderate: ≥ 150-299 min/week, and high: ≥ 300 min/week), protein intake (low: < 0.8 g/kg body mass (BM), moderate: ≥ 0.8-1.19g /kg BM, and high: ≥ 1.2 g/kg BM), and biological sex (males and females). Skeletal muscle and fat mass (dual X-ray absorptiometry), strength (1-repetition maximum using leg press, chest press, lateral pull down, and hand grip), power (counter movement jump), and general fitness (cardiorespiratory capacity and gait speed) were assessed. Data were grouped based on variables, and a general linear model (ANCOVA) or an independent t test was used to determine between group differences. Fifty three of the total participants' data were analysed. The middle-aged group had 18%, 11%, and 10% higher leg press, chest press, and lateral pull down, respectively, compared to the older-aged group (p < .05). There were no significant differences between different levels of training volume and any of the outcomes. Higher protein intakes were associated with significantly less body fat mass (p = .005) and a trend towards a higher leg press (p = .053) and higher relative power (W/kg) (p = .056) compared with the moderate and low protein intake groups. Significant differences based on biological sex were observed for all outcomes except for gait speed (p = .611) and cardiorespiratory fitness (p = .147). Contributions of age, physical activity, daily protein intake, and biological sex can explain the individual variation in outcomes related to changes in body composition, strength, power, and/or cardiorespiratory fitness in a cohort of active older adults. The preprint version of this work is available on Research Square: https://www.researchsquare.com/article/rs-51873/v1 . This trial is registered in the ANZCTR.org.au, no. ACTRN12618001088235 ( https://www.anzctr.org.au/Trial/Registration/TrialReview.aspx?id=375286 ).",https://pubmed.ncbi.nlm.nih.gov/33999277/,journal_record,,,doi:10.1186/s40798-021-00323-9,fulltext_candidate,Expanded-search frailty intervention RCT candidate,unclear,nutrition,nutrition_only,no
OpenAlex,https://openalex.org/W4384524944,37461117.0,10.1186/s40814-023-01346-7,The Geras virtual frailty rehabilitation program to build resilience in older adults with frailty during COVID-19: a randomized feasibility trial,2023.0,Pilot and Feasibility Studies,"BACKGROUND: The Coronavirus (COVID-19) pandemic has exacerbated the risk for poor physical and mental health outcomes among vulnerable older adults. Multicomponent interventions could potentially prevent or reduce the risk of becoming frail; however, there is limited evidence about utilizing alternative modes of delivery where access to in-person care may be challenging. This randomized feasibility trial aimed to understand how a multicomponent rehabilitation program can be delivered remotely to vulnerable older adults with frailty during the pandemic. METHODS: Participants were randomized to either a multimodal or socialization arm. Over a 12-week intervention period, the multimodal group received virtual care at home, which included twice-weekly exercise in small group physiotherapy-led live-streamed sessions, nutrition counselling and protein supplementation, medication consultation via a videoconference app, and once-weekly phone calls from student volunteers, while the socialization group received only once-weekly phone calls from the volunteers. The RE-AIM (Reach, Effectiveness, Adoption, Implementation and Maintenance) framework was used to evaluate the feasibility of the program. The main clinical outcomes were change in the 5-times sit-to-stand test (5 × STS) and Depression, Anxiety and Stress Scale (DASS-21) scores. The feasibility outcomes were analyzed using descriptive statistics and expressed as frequencies and mean percent with corresponding confidence intervals (CI). Analysis of covariance (ANCOVA) was used for the effectiveness component. RESULTS: The program enrolled 33% (n = 72) of referrals to the study (n = 220), of whom 70 were randomized. Adoption rates from different referral sources were community self-referrals (60%), community organizations (33%), and healthcare providers (25%). At the provider level, implementation rates varied from 75 to 100% for different aspects of program delivery. Participant's adherence levels included virtual exercise sessions 81% (95% CI: 75-88%), home-based exercise 50% (95% CI: 38-62%), protein supplements consumption 68% (95% CI: 55-80%), and medication optimization 38% (95% CI: 21-59%). Most participants (85%) were satisfied with the program. There were no significant changes in clinical outcomes between the two arms. CONCLUSION: The GERAS virtual frailty rehabilitation study for community-dwelling older adults living with frailty was feasible in terms of reach of participants, adoption across referral settings, adherence to implementation, and participant's intention to maintain the program. This program could be feasibly delivered to improve access to socially isolated older adults where barriers to in-person participation exist. However, trials with larger samples and longer follow-up are required to demonstrate effectiveness and sustained behavior change. TRIAL REGISTRATION: ClinicalTrials.gov NCT04500366. Registered August 5, 2020, https://clinicaltrials.gov/ct2/show/NCT04500366.",https://doi.org/10.1186/s40814-023-01346-7,article,,,doi:10.1186/s40814-023-01346-7,fulltext_candidate,Expanded-search frailty intervention RCT candidate,community,nutrition;digital_home,nutrition_only,no
PubMed_existing,38383482,38383482.0,10.1186/s40814-024-01446-y,A 10-week intergenerational program bringing together community-living older adults and preschool children (INTERACTION): a pilot feasibility non-randomised clinical trial.,2024.0,Pilot and feasibility studies,"Social isolation and low levels of physical activity are strong drivers for frailty, which is linked to poor health outcomes and transition to long-term care. Frailty is multifactorial, and thus an integrated approach is needed to maintain older adults' health and well-being. Intergenerational programs represent a novel multifactorial approach to target frailty, social isolation and physical decline but these have not yet been rigorously tested in Australia. Here, we present the results of our pilot study which aimed to test the feasibility of a 10-week intergenerational program between older adults and preschool children. A non-randomised wait-listed controlled trial was conducted. Participants were allocated to either the intervention or wait-list control group. The intervention group received 10 weekly 2-h intergenerational sessions led by trained child educators; the control group continued with their usual routine and received their intergenerational program after the 10-week control period. All participants were assessed at baseline and 10 weeks. The primary outcome was the feasibility and acceptability of the program including measures of recruitment eligibility, adherence and effective data collection across the multiple domains important for frailty, including functional mobility and balance, grip strength, cognitive function, mood, social engagement, quality of life and concerns about falling. Nineteen adults were included, with nine in the intervention and ten in the control group. A total of 42% of older adults screened were eligible, 75% of participants were present at each intervention session and the overall attrition rate was 21% (n = 4). The reasons for participant absence were primarily health-related. Missing data was minimal for the majority of assessments but more apparent for the cognitive testing where completion rates ranged from 53 to 79% for baseline tests and 73 to 100% for those who received follow-up testing. The high program compliance and low attrition show that a 10-week intergenerational program embedded in the local community, designed for community-living older adults and preschool children, is feasible and acceptable to older adults. Our next trial will test the efficacy of intergenerational programs in this setting.",https://pubmed.ncbi.nlm.nih.gov/38383482/,journal_record,,,doi:10.1186/s40814-024-01446-y,fulltext_candidate,Expanded-search frailty intervention RCT candidate,community,balance;digital_home,exercise_only,no
Europe_PMC,40450377,40450377.0,10.1186/s41043-025-00942-y,Diet-induced inflammation and its association with sarcopenia in an Iranian population: a case-control study.,2025.0,,"<h4>Background</h4>Dietary intake, as one of the critical lifestyle risk factors, plays a crucial role in the risk of sarcopenia, potentially due to its anti-inflammatory properties. The objective of this study was to evaluate the association between the Dietary Inflammatory Index (DII) and the Dietary Inflammatory Score (DIS) with sarcopenia in an Iranian population.<h4>Methods</h4>In the present study, 80 participants with sarcopenia were included in the case group, and 80 non-sarcopenia participants were included in the control group, matched by gender. Sarcopenia was diagnosed according to the Asian Working Group on Sarcopenia (AWGS) guidelines. Additionally, dietary data obtained from a food frequency questionnaire were used to calculate participants' DIS and DII scores. The association between the DII and DIS and the odds ratio of sarcopenia was assessed by logistic regression in both crude and adjusted models.<h4>Results</h4>In the crude model, the odds of sarcopenia were significantly higher for each unit increase in DIS and DII scores (DIS: odds ratio (OR) = 1.221, 95% confidence interval (CI): 1.128-1.322; DII: OR = 1.271, 95% CI: 1.041-1.553). After adjusting for age, energy, and protein intake, higher odds of sarcopenia were observed for each unit increase in DIS score (OR = 1.129, 95% CI: 1.004-1.268). Similarly, higher odds of sarcopenia were seen for each unit increase in DII score after adjusting for potential confounders (OR = 1.269, 95% CI: 1.032-1.561).<h4>Conclusions</h4>In conclusion, this study found that greater adherence to the DII and DIS was associated with higher odds of sarcopenia in older adults.<h4>Clinical trial number</h4>Not applicable.",https://europepmc.org/article/MED/40450377,,PMC12125811,,doi:10.1186/s41043-025-00942-y,fulltext_candidate,Expanded-search frailty intervention RCT candidate,unclear,nutrition;digital_home,nutrition_only,no
Europe_PMC,41469931,41469931.0,10.1186/s41043-025-01206-5,Association between the digestion-resistant bioactive peptide content in dairy products and the risk of sarcopenia in Iranian elderly: a case-control study.,2025.0,,"<h4>Background</h4>Sarcopenia is a generalized and progressive loss of skeletal muscle mass and function, which is associated with various adverse health outcomes, such as fractures, impaired mobility, and increased mortality. Bioactive peptides (BPs) are absorbable protein fragments that remain bioaccessible after digestion. In the present study, we investigated whether the intake of BPs derived from dairy products could reduce the risk of sarcopenia by analyzing the dietary habits of elderly individuals with sarcopenia.<h4>Methods</h4>This case-control study used data collected from a population-based cross-sectional study conducted at healthcare centers in Shiraz, Iran. A total of 80 individuals diagnosed with sarcopenia and 80 control subjects without sarcopenia were selected. Sarcopenia was defined according to the diagnostic criteria established by the Asian Working Group for Sarcopenia. Dietary intake over the previous year was assessed using a semi-quantitative food frequency questionnaire consisting of 168 items. The amount of digestion-resistant BPs in dairy products was estimated by multiplying the grams of dairy consumed by the peptide content present in these products. The association between the intake of digestion-resistant BPs from dairy products and the risk of sarcopenia was evaluated using logistic regression analysis.<h4>Results</h4>In the unadjusted analysis, participants with higher total peptide consumption had markedly reduced odds of sarcopenia compared with those in the lower-intake reference group (odds ratio [OR ]= 0.163, 95% confidence interval [CI]: 0.082-0.323, P < 0.001). After adjusting for potential confounders, the inverse association between total peptide intake and the odds of sarcopenia remained statistically significant. Individuals with greater total peptide intake showed substantially lower odds of sarcopenia than those in the low-intake reference group (OR = 0.336, 95% CI: 0.149-0.897, P = 0.028).<h4>Conclusions</h4>In summary, our findings suggest that BPs derived from dairy products are inversely associated with the risk of sarcopenia. Given the cross-sectional and retrospective design, causality cannot be established, and further prospective or interventional studies are needed to confirm these associations.",https://europepmc.org/article/MED/41469931,,PMC12866506,,doi:10.1186/s41043-025-01206-5,fulltext_candidate,Expanded-search frailty intervention RCT candidate,unclear,nutrition,nutrition_only,no
PubMed_existing,38407666,38407666.0,10.1186/s41687-024-00704-0,Training healthcare professionals to administer Goal Attainment Scaling as an outcome measure.,2024.0,Journal of patient-reported outcomes,"Goals generated by Goal Attainment Scaling (GAS) can be used as an outcome measure to promote person-centred research and care. There are no training packages which support its use outside of the rehabilitation discipline. This paper describes the development and evaluation of a training package to support the implementation of GAS as an outcome measure in healthcare research. The training package consisted of classroom teaching, a training manual for self-directed learning, one-on-one simulation and hot reviews. It was developed for the GOAL Trial, a randomised controlled trial assessing a Comprehensive Geriatric Assessment's effectiveness in enabling frail older people living with chronic kidney disease to attain their goals. Training participants were invited to complete pre- and post-training online evaluation surveys. Forty-two healthcare professionals attended an initial online classroom teaching, with 27 proceeding to administer GAS to GOAL Trial patients. Response rates for the online pre- and post-training surveys were 95% and 72%, respectively. Prior to training, only 15% of participants reported being able to appropriately scale and troubleshoot GAS goals. Post-training this was 92%. There was 100% participant satisfaction for the training manual, one-on-one simulation, and hot reviews. This training package helps ensure healthcare professionals administering GAS have adequate knowledge and skills. It has the potential for adoption as a guide to support the implementation of GAS by other researchers seeking to embrace persont-centred principles in their work.",https://pubmed.ncbi.nlm.nih.gov/38407666/,journal_record,,,doi:10.1186/s41687-024-00704-0,fulltext_candidate,Expanded-search frailty intervention RCT candidate,unclear,multidomain;digital_home,multidomain,no
PubMed_existing,12952151,12952151.0,10.1191/0269215503cr638oa,Specific effects of balance and gait exercises on physical function among the frail elderly.,2003.0,Clinical rehabilitation,"To evaluate the specific effects of balance and gait exercises among frail elderly individuals. A randomized three-group parallel controlled study. Geriatric health services facility in Japan. Thirty-four frail elderly subjects attending the care facility were randomized into a control group, an exercise group with emphasis on balance or an exercise group with emphasis on gait re-education. The two exercise groups received balance or gait exercise for 40 minutes, 2-3 times weekly, for 12 weeks. One Leg Standing Test, Functional Reach Test, Manual Perturbation Test, Functional Balance Scale, Performance-Oriented Mobility Assessment, Timed 'Up and Go' Test and Stair Climbing/Descending Test. These assessments were performed before and after 12-week intervention. Comparison of the performance before and after intervention demonstrated significant improvement in One Leg Standing Test, Functional Reach Test and Functional Balance Scale in the balance exercise group, and Functional Balance Scale, Timed 'Up and Go' Test and Stair Descending Test showed improvement in the gait exercise group. All test items showed no significant differences in the control groups. Among the three groups, the balance exercise group showed more significant improvement in Functional Balance Scale, and the gait exercise group showed more significant improvement in Performance-Oriented Mobility Assessment than the control group. The balance exercise group showed greater improvement in performance in Functional Reach Test than the gait exercise group. Balance exercises led to improvements in static balance function, and gait exercises resulted in improvements to dynamic balance and gait functions in the very frail elderly.",https://pubmed.ncbi.nlm.nih.gov/12952151/,journal_record,,,doi:10.1191/0269215503cr638oa,fulltext_candidate,Expanded-search frailty intervention RCT candidate,unclear,balance,exercise_only,no
PubMed_existing,15293484,15293484.0,10.1191/0269215504cr761oa,Home training with and without additional group training in physically frail old people living at home: effect on health-related quality of life and ambulation.,2004.0,Clinical rehabilitation,"To test the effect of two exercise regimes on health-related quality of life (HRQoL) and ambulatory capacity. Randomized controlled trial. Seventy-seven community-dwelling physically frail people over 75 years of age (mean = 81, SD = 4.5). Home training (HT, N= 38) comprised twice daily functional balance and strength exercises and three group meetings. Combined training (CT, N= 39) included group training twice weekly and the same home exercises. Interventions lasted 12 weeks. Physiotherapists ran both programmes. Home exercises were recorded daily. HRQoL was assessed by SF-36, and ambulatory capacity by walking speed and frequency and duration of outdoor walks. Following intervention, CT improved the SF-36 mental health index significantly more than HT (p = 0.01). The SF-36 physical health index (p = 0.002) and walking speed (p = 0.02) demonstrated improvements, but no group differences. Six months after cessation of intervention there was still overall improvements on the mental health index (p = 0.032), borderline overall improvements on the physical health index (p = 0.057), higher weekly number of outdoor walks for the CT group than for the HT group (p = 0.027) and an improved habitual walking speed in the CT group only (p = 0.022). HT improved HRQoL and walking speed, but additional group training gave larger benefits on mental health. Group training away from home may be beneficial for mental health and ambulatory capacity.",https://pubmed.ncbi.nlm.nih.gov/15293484/,journal_record,,,doi:10.1191/0269215504cr761oa,fulltext_candidate,Expanded-search frailty intervention RCT candidate,community,balance;aerobic_walking,exercise_only,no
PubMed_existing,33351921,33351921.0,10.1210/clinem/dgaa917,Testosterone Replacement Therapy Added to Intensive Lifestyle Intervention in Older Men With Obesity and Hypogonadism.,2021.0,The Journal of clinical endocrinology and metabolism,"Obesity and hypogonadism additively contribute to frailty in older men; however, appropriate treatment remains controversial. Determine whether testosterone replacement augments the effect of lifestyle therapy on physical function in older men with obesity and hypogonadism. Randomized, double-blind, placebo-controlled trial. VA Medical Center. 83 older (age ≥65 years) men with obesity (body mass index ≥30 kg/m2) and persistently low am testosterone (<10.4 nmol/L) associated with frailty. Participants were randomized to lifestyle therapy (weight management and exercise training) plus either testosterone (LT+Test) or placebo (LT+Pbo) for 6 months. Primary outcome was change in Physical Performance Test (PPT) score. Secondary outcomes included other frailty measures, body composition, hip bone mineral density (BMD), physical functions, hematocrit, prostate specific antigen (PSA), and sex hormones. PPT score increased similarly in LT+Test and LT+Pbo group (17% vs. 16%; P = 0.58). VO2peak increased more in LT+Test than LT+Pbo (23% vs. 16%; P = 0.03). Despite similar -9% weight loss, lean body mass and thigh muscle volume decreased less in LT+Test than LT+Pbo (-2% vs. -3%; P = 0.01 and -2% vs -4%; P = 0.04). Hip BMD was preserved in LT+Test compared with LT+Pbo (0.5% vs -1.1%; P = 0.003). Strength increased similarly in LT+Test and LT+Pbo (23% vs 22%; P = 0.94). Hematocrit but not PSA increased more in LT+Test than LT+Pbo (5% vs 1%; P < 0.001). Testosterone levels increased more in LT+Test than LT+Pbo (167% vs 27%; P < 0.001). In older, obese hypogonadal men, adding testosterone for 6 months to lifestyle therapy does not further improve overall physical function. However, our findings suggest that testosterone may attenuate the weight loss-induced reduction in muscle mass and hip BMD and may further improve aerobic capacity.",https://pubmed.ncbi.nlm.nih.gov/33351921/,journal_record,,,doi:10.1210/clinem/dgaa917,fulltext_candidate,Expanded-search frailty intervention RCT candidate,unclear,aerobic_walking;multidomain;digital_home,multidomain,no
PubMed_existing,38606934,38606934.0,10.1210/clinem/dgae249,Metabolic Effects of Testosterone Added to Intensive Lifestyle Intervention in Older Men With Obesity and Hypogonadism.,2025.0,The Journal of clinical endocrinology and metabolism,"Whether testosterone replacement therapy (TRT) conveys additional cardiometabolic benefit to an intensive lifestyle therapy (LT) in older men with obesity and hypogonadism remains unclear. To determine whether TRT augments the effect of LT on metabolic outcomes in older men with obesity and hypogonadism. Secondary analysis of a randomized, double-blind, placebo-controlled trial. Veterans Affairs Medical Center. Eighty-three older (age ≥ 65 years) men with obesity (body mass index ≥ 30 kg/m2) and persistently low Am testosterone (< 10.4 nmol/L) associated with frailty. LT (weight management and exercise training) plus either testosterone (LT + TRT) or placebo (LT + Pbo) for 6 months. The primary outcome was change in glycated hemoglobin (HbA1c). Secondary outcomes included changes in other glucometabolic and lipid profile components, liver enzymes, inflammatory markers, and adipokines; subcutaneous, visceral, intramuscular, and hepatic fat; blood pressure; and metabolic syndrome score. HbA1c decreased similarly in LT + TRT and LT + Pbo groups (-0.5 ± 0.1 vs -0.6 ± 0.1%, respectively; P = 0.35). While TRT showed no synergistic effect with LT on ameliorating secondary outcomes, it eliminated the augmentative effect of LT on high-density lipoprotein cholesterol concentration (5.4 ± 1.0 mg/dL in the LT + Pbo group vs 0.2 ± 1.1 mg/dL in the LT + TRT group, P = .01) and adiponectin levels (-408 ± 489 ng/mL in LT + TRT group vs 1832 ± 468 ng/mL in LT + Pbo group, P = .02). In older men with obesity and hypogonadism, adding TRT for 6 months to LT does not result in further improved cardiometabolic profiles and could potentially blunt some of the metabolic benefits induced by LT.",https://pubmed.ncbi.nlm.nih.gov/38606934/,journal_record,,,doi:10.1210/clinem/dgae249,fulltext_candidate,Expanded-search frailty intervention RCT candidate,unclear,nutrition;multidomain,multidomain,no
PubMed_existing,17440010,17440010.0,10.1210/jc.2006-2722,Transcriptional profiling of testosterone-regulated genes in the skeletal muscle of human immunodeficiency virus-infected men experiencing weight loss.,2007.0,The Journal of clinical endocrinology and metabolism,"HIV-associated wasting and weight loss remain clinically significant concerns even in the era of potent antiretroviral therapy. Although androgen treatment increases muscle mass, the cell-intrinsic mechanisms engaged remain poorly understood. This study was an unbiased approach to identify expression profiles associated with testosterone treatment using genome-wide microarray analysis of skeletal muscle biopsies. Forty-four HIV-positive men with weight loss were randomized to receive either 300 mg testosterone enanthate or placebo injections im weekly for 16 wk. Muscle biopsies were obtained at baseline and on treatment d 14. A subset of specimens was chosen for microarray analysis, with changes in selected genes confirmed by real-time PCR, Western blot analysis, and in vitro culture of muscle precursor cells. Significantly greater gains in body mass (+2.05 and -1.07 kg, respectively; P = 0.003) and lean body mass by dual-energy x-ray absorptiometry (2.93 vs. 0.35 kg, respectively; P = 0.003) were observed in subjects treated with testosterone compared with placebo. Microarray analysis revealed up-regulation in genes involved in myogenesis and muscle protein synthesis, immune regulation, metabolic pathways, and chromatin remodeling. Representative genes were confirmed by real-time PCR and protein expression studies. In an independent analysis, gene networks that differentiate healthy young men from older men with sarcopenia had substantial overlap with those activated by testosterone treatment. These data provide new insights into the mechanisms of androgen action and have implications for both development of muscle biomarkers and anabolic therapies for wasting and sarcopenia.",https://pubmed.ncbi.nlm.nih.gov/17440010/,journal_record,,,doi:10.1210/jc.2006-2722,fulltext_candidate,Expanded-search frailty intervention RCT candidate,unclear,nutrition;digital_home,nutrition_only,no
Crossref,10.1210/jc.2007-1473,,10.1210/jc.2007-1473,Effect of Weight Loss and Exercise Therapy on Bone Metabolism and Mass in Obese Older Adults: A One-Year Randomized Controlled Trial,2008.0,The Journal of Clinical Endocrinology &amp; Metabolism,"Abstract Background: Although weight loss and exercise ameliorates frailty and improves cardiac risk factors in obese older adults, the long-term effect of lifestyle intervention on bone metabolism and mass is unknown. Objective: The objective was to evaluate the effects of diet-induced weight loss in conjunction with exercise on bone metabolism and mass in obese older adults. Design and Setting: We conducted a one-year randomized, controlled clinical trial in a university-based research center. Participants: Twenty-seven frail, obese (body mass index = 39 ± 5 kg/m2), older (age 70 ± 5 yr) adults participated in the study. Intervention: Participants were randomly assigned to diet and exercise (treatment group; n = 17) or no therapy (control group; n = 10). Outcome Measures: Body weight decreased in the treatment group but not in the control group (−10 ± 2 vs. +1 ± 1%, P &amp;lt; 0.001). Compared with the control group, the treatment group had greater changes in bone mass, bone markers, and hormones, including 1) bone mineral density (BMD) in total hip (0.1 ± 2.1 vs. −2.4 ± 2.5%), trochanter (0.2 ± 3.3 vs. −3.3 ± 3.1%), and intertrochanter (0.3 ± 2.7 vs. −2.7 ± .3.0%); 2) C-terminal telopeptide (12 ± 35 vs. 101 ± 79%) and osteocalcin (−5 ± 15 vs. 66 ± 61%); and 3) leptin (2 ± 12 vs. −30 ± 25%) and estradiol (0.1 ± 14% vs. −14 ± 21%) (all P &amp;lt; 0.05). Changes in weight (r = 0.55), bone markers (r = −0.54), and leptin (r = 0.61) correlated with changes in hip BMD (all P &amp;lt; 0.05). Conclusion: Weight loss, even when combined with exercise, decreases hip BMD in obese older adults. It is not known whether the beneficial effects of weight loss and exercise on physical function lower the overall risk of falls and fractures, despite the decline in hip BMD.",https://doi.org/10.1210/jc.2007-1473,journal-article,,,doi:10.1210/jc.2007-1473,fulltext_candidate,Expanded-search frailty intervention RCT candidate,unclear,nutrition;multidomain,multidomain,yes
PubMed_existing,19208731,19208731.0,10.1210/jc.2008-1564,"Amino acid supplementation increases lean body mass, basal muscle protein synthesis, and insulin-like growth factor-I expression in older women.",2009.0,The Journal of clinical endocrinology and metabolism,"Inadequate dietary protein intake has been implicated in sarcopenia. The objectives of this study were to determine whether: 1) chronic essential amino acid (EAA) supplementation improves postabsorptive muscle protein fractional synthesis rate (FSR), lean body mass (LBM), and one-repetition maximum muscle strength, and androgen receptor and IGF-I muscle protein expression; and 2) the acute anabolic response to EAA ingestion is preserved after a 3-month supplementation period. Using a randomized, double-blinded, placebo-controlled design, older women (68 +/- 2 yr) were assigned to receive either placebo (n = 7), or 15 g EAA/d [supplemented treatment group (SUP)] (n = 7) for 3 months. Metabolic outcomes were assessed in association with stable isotope studies conducted at 0 and 3 months. The study was performed at The University of Texas Medical Branch General Clinical Research Center. Ingestion of 7.5 g EAA acutely stimulated FSR in both groups at 0 months (P < 0.05). Basal FSR at 3 months was increased in SUP only. The magnitude of the acute response to EAA was unaltered after 3 months in SUP. LBM increased in SUP only (P < 0.05). One-repetition maximum strength remained unchanged in both groups. Basal IGF-I protein expression increased in SUP after 3 months (P = 0.05), with no changes in androgen receptor or total and phosphorylated Akt, mammalian target of rapamycin, S6 kinase, and 4E-binding protein. EAA improved LBM and basal muscle protein synthesis in older individuals. The acute anabolic response to EAA supplementation is maintained over time and can improve LBM, possibly offsetting the debilitating effects of sarcopenia.",https://pubmed.ncbi.nlm.nih.gov/19208731/,journal_record,,,doi:10.1210/jc.2008-1564,fulltext_candidate,Expanded-search frailty intervention RCT candidate,unclear,resistance;nutrition,exercise_plus_nutrition,no
PubMed_existing,23533227,23533227.0,10.1210/jc.2013-2227,"Effects of testosterone and progressive resistance exercise in healthy, highly functioning older men with low-normal testosterone levels.",2013.0,The Journal of clinical endocrinology and metabolism,"Aging in men is associated with reduced testosterone (T) levels and physiological changes leading to frailty, but the benefits of T supplementation are inconclusive. We studied the effects of T supplementation with and without progressive resistance training (PRT) on functional performance, strength, and body composition. We recruited 167 generally healthy community-dwelling older men (66 ± 5 years) with low-normal baseline total T levels (200-350 ng/dL). Subjects were randomized to placebo or transdermal T gel [2 doses targeting either a lower (400-550 ng/dL) or higher (600-1000 ng/dL) T range] and to either PRT or no exercise for 12 months. The primary outcome was functional performance, whereas secondary outcomes were strength and body composition. A total of 143 men completed the study. At 12 months, total T was 528 ± 287 ng/dL in subjects receiving any T and 287 ± 65 ng/dL in the placebo group. In the PRT group, function and strength were not different between T- and placebo-treated subjects, despite greater improvements in fat mass (P = .04) and fat-free mass (P = .01) with T. In the non-PRT group, T did not improve function but improved fat mass (P = .005), fat-free mass (P = .03), and upper body strength (P = .03) compared with placebo. There were fewer cardiovascular events in the T-treated groups compared with placebo. T supplementation was well tolerated and improved body composition but had no effect on functional performance. T supplementation improved upper body strength only in nonexercisers compared with placebo.",https://pubmed.ncbi.nlm.nih.gov/23533227/,journal_record,,,doi:10.1210/jc.2013-2227,fulltext_candidate,Expanded-search frailty intervention RCT candidate,community,resistance;nutrition,exercise_plus_nutrition,no
